,id,yr,cst_n,cst,mag,pty_n,pty,can,vot1,pev1,pv1,pvs1,press_county
17560,637,1910,waterford city,580,1,Nationalists,89,-992,-992,4046,-992,-992.0,waterford city
17561,637,1910,waterford east,581,1,Nationalists,89,-992,-992,6294,-992,-992.0,waterford east
17562,637,1910,waterford west,582,1,Nationalists,89,-990,-990,6641,2402,0.7676573991775513,waterford west
17563,637,1910,waterford west,582,1,Independent Labour,6032,-990,-990,6641,727,0.2323426008224487,waterford west
17564,637,1910,wednesbury,583,1,Conservative,27,-990,-990,13479,6423,0.5302129983901978,staffordshire
17565,637,1910,wednesbury,583,1,Liberal Party (Original),63,-990,-990,13479,5691,0.4697870314121246,staffordshire
17566,637,1910,west bromwich,584,1,Conservative,27,-990,-990,11299,5010,0.5000998377799988,staffordshire
17567,637,1910,west bromwich,584,1,Liberal Party (Original),63,-990,-990,11299,5008,0.4999001920223236,staffordshire
17568,637,1910,"west ham, north",585,1,Conservative,27,-990,-990,15661,5760,0.4638801515102386,"west ham, north"
17569,637,1910,"west ham, north",585,1,Liberal Party (Original),63,-990,-990,15661,6657,0.536119818687439,"west ham, north"
17570,637,1910,"west ham, south",586,1,Conservative,27,-990,-990,26682,4820,0.3364042341709137,"west ham, south"
17571,637,1910,"west ham, south",586,1,Labour Party,56,-990,-990,26682,9508,0.6635957360267639,"west ham, south"
17572,637,1910,westmeath north,587,1,Independent Labour,6033,-992,-992,5179,-992,-992.0,westmeath north
17573,637,1910,westmeath south,588,1,Nationalists,89,-992,-992,5286,-992,-992.0,westmeath south
17574,637,1910,westminster,589,1,Conservative,27,-990,-990,7284,3397,0.73448646068573,westminster
17575,637,1910,westminster,589,1,Liberal Party (Original),63,-990,-990,7284,1228,0.2655135095119476,westminster
17576,637,1910,"westmorland, appleby",590,1,Conservative,27,-990,-990,6656,3258,0.5487620234489441,"westmorland, appleby"
17577,637,1910,"westmorland, appleby",590,1,Liberal Party (Original),63,-990,-990,6656,2679,0.4512380063533783,"westmorland, appleby"
17578,637,1910,"westmorland, kendal",591,1,Liberal Party (Original),63,-990,-990,6546,2733,0.473328709602356,"westmorland, kendal"
17579,637,1910,"westmorland, kendal",591,1,Conservative,27,-990,-990,6546,3041,0.526671290397644,"westmorland, kendal"
17580,637,1910,wexford north,592,1,Nationalists,89,-992,-992,10041,-992,-992.0,wexford north
17581,637,1910,wexford south,593,1,Nationalists,89,-990,-990,9923,3578,0.7545339465141296,wexford south
17582,637,1910,wexford south,593,1,Independent Labour,6034,-990,-990,9923,1164,0.2454660534858704,wexford south
17583,637,1910,whitehaven,594,1,Conservative,27,-990,-990,3050,1220,0.4631738662719727,cumberland
17584,637,1910,whitehaven,594,1,Labour Party,56,-990,-990,3050,1414,0.5368261337280273,cumberland
17585,637,1910,wick district of burghs,595,1,Liberal Party (Original),63,-990,-990,3037,1515,0.537424623966217,wick district of burghs
17586,637,1910,wick district of burghs,595,1,Conservative,27,-990,-990,3037,1304,0.462575376033783,wick district of burghs
17587,637,1910,wicklow east,596,1,Unionists,145,-990,-990,4803,1275,0.3484558761119843,wicklow east
17588,637,1910,wicklow east,596,1,Nationalists,89,-990,-990,4803,2384,0.6515441536903381,wicklow east
17589,637,1910,wicklow west,597,1,Nationalists,89,-992,-992,5061,-992,-992.0,wicklow west
17590,637,1910,wigan,598,1,Conservative,27,-990,-990,9577,4673,0.5320505499839783,lancashire
17591,637,1910,wigan,598,1,Labour Party,56,-990,-990,9577,4110,0.4679494500160217,lancashire
17592,637,1910,wigtownshire,599,1,Conservative,27,-992,-992,-992,-992,-992.0,wigtownshire
17593,637,1910,"wiltshire, chippenham",600,1,Liberal Party (Original),63,-990,-990,9175,4117,0.4985468685626984,"wiltshire, chippenham"
17594,637,1910,"wiltshire, chippenham",600,1,Conservative,27,-990,-990,9175,4141,0.501453161239624,"wiltshire, chippenham"
17595,637,1910,"wiltshire, cricklade",601,1,Liberal Unionists,64,-990,-990,15203,6809,0.4953441023826599,"wiltshire, cricklade"
17596,637,1910,"wiltshire, cricklade",601,1,Liberal Party (Original),63,-990,-990,15203,6937,0.5046558976173401,"wiltshire, cricklade"
17597,637,1910,"wiltshire, devizes",602,1,Conservative,27,-990,-990,9277,4408,0.5456796288490295,"wiltshire, devizes"
17598,637,1910,"wiltshire, devizes",602,1,Liberal Party (Original),63,-990,-990,9277,3670,0.4543203711509705,"wiltshire, devizes"
17599,637,1910,"wiltshire, westbury",603,1,Conservative,27,-990,-990,10411,4152,0.4516479969024658,"wiltshire, westbury"
17600,637,1910,"wiltshire, westbury",603,1,Liberal Party (Original),63,-990,-990,10411,5041,0.5483520030975342,"wiltshire, westbury"
17601,637,1910,"wiltshire, wilton",604,1,Liberal Party (Original),63,-990,-990,9072,3769,0.4638769328594208,"wiltshire, wilton"
17602,637,1910,"wiltshire, wilton",604,1,Conservative,27,-990,-990,9072,4356,0.5361230969429016,"wiltshire, wilton"
17603,637,1910,winchester,605,1,Conservative,27,-990,-990,3200,1719,0.6052817106246948,hampshire
17604,637,1910,winchester,605,1,Liberal Party (Original),63,-990,-990,3200,1121,0.3947183191776276,hampshire
17605,637,1910,windsor,606,1,Liberal Party (Original),63,-990,-990,3210,1057,0.3727080523967743,berkshire
17606,637,1910,windsor,606,1,Conservative,27,-990,-990,3210,1779,0.6272919774055481,berkshire
17607,637,1910,"wolverhampton, east",607,1,Conservative,27,-990,-990,10238,3881,0.4334859848022461,"wolverhampton, east"
17608,637,1910,"wolverhampton, east",607,1,Liberal Party (Original),63,-990,-990,10238,5072,0.5665140151977539,"wolverhampton, east"
17609,637,1910,"wolverhampton, south",608,1,Liberal Party (Original),63,-990,-990,10253,4440,0.4813529849052429,"wolverhampton, south"
17610,637,1910,"wolverhampton, south",608,1,Conservative,27,-990,-990,10253,4784,0.5186470150947571,"wolverhampton, south"
17611,637,1910,"wolverhampton, west",609,1,Conservative,27,-990,-990,13170,5925,0.5127206444740295,"wolverhampton, west"
17612,637,1910,"wolverhampton, west",609,1,Liberal Party (Original),63,-990,-990,13170,5631,0.4872793257236481,"wolverhampton, west"
17613,637,1910,woolwich,610,1,Labour Party,56,-990,-990,18536,8252,0.5072535276412964,kent
17614,637,1910,woolwich,610,1,Conservative,27,-990,-990,18536,8016,0.492746502161026,kent
17615,637,1910,worcester,611,1,Conservative,27,-990,-990,8701,4193,0.5693143010139465,worcestershire
17616,637,1910,worcester,611,1,Liberal Party (Original),63,-990,-990,8701,3172,0.4306856691837311,worcestershire
17617,637,1910,"worcestershire, bewdley",612,1,Conservative,27,-992,-992,-992,-992,-992.0,"worcestershire, bewdley"
17618,637,1910,"worcestershire, droitwich",613,1,Liberal Party (Original),63,-990,-990,11200,4808,0.4962840676307678,"worcestershire, droitwich"
17619,637,1910,"worcestershire, droitwich",613,1,Liberal Unionists,64,-990,-990,11200,4880,0.5037159323692322,"worcestershire, droitwich"
17620,637,1910,"worcestershire, eastern",614,1,Liberal Unionists,64,-992,-992,-992,-992,-992.0,"worcestershire, eastern"
17621,637,1910,"worcestershire, evesham",615,1,Conservative,27,-992,-992,-992,-992,-992.0,"worcestershire, evesham"
17622,637,1910,"worcestershire, northern",616,1,Conservative,27,-990,-990,18200,7625,0.4913332164287567,"worcestershire, northern"
17623,637,1910,"worcestershire, northern",616,1,Liberal Party (Original),63,-990,-990,18200,7894,0.5086668133735657,"worcestershire, northern"
17624,637,1910,york,617,2,Conservative,27,-992,-992,-992,-992,-992.0,yorkshire
17625,637,1910,york,617,2,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,yorkshire
17626,637,1910,"yorkshire (east riding), buckrose",618,1,Conservative,27,-990,-990,10652,4635,0.487792044878006,"yorkshire (east riding), buckrose"
17627,637,1910,"yorkshire (east riding), buckrose",618,1,Liberal Party (Original),63,-990,-990,10652,4867,0.5122079849243164,"yorkshire (east riding), buckrose"
17628,637,1910,"yorkshire (east riding), howdensh",619,1,Conservative,27,-990,-990,10597,5016,0.5635321736335754,"yorkshire (east riding), howdensh"
17629,637,1910,"yorkshire (east riding), howdensh",619,1,Liberal Party (Original),63,-990,-990,10597,3885,0.4364678263664246,"yorkshire (east riding), howdensh"
17630,637,1910,"yorkshire (north riding), clevela",620,1,Conservative,27,-990,-990,14811,5343,0.4374846518039703,"yorkshire (north riding), clevela"
17631,637,1910,"yorkshire (north riding), clevela",620,1,Liberal Party (Original),63,-990,-990,14811,6870,0.562515377998352,"yorkshire (north riding), clevela"
17632,637,1910,"yorkshire (north riding), richmon",621,1,Conservative,27,-992,-992,-992,-992,-992.0,"yorkshire (north riding), richmon"
17633,637,1910,"yorkshire (north riding), thirsk",622,1,Conservative,27,-992,-992,-992,-992,-992.0,"yorkshire (north riding), thirsk"
17634,637,1910,"yorkshire (north riding), whitby",623,1,Liberal Party (Original),63,-990,-990,11200,4508,0.4761301279067993,"yorkshire (north riding), whitby"
17635,637,1910,"yorkshire (north riding), whitby",623,1,Conservative,27,-990,-990,11200,4960,0.5238698720932007,"yorkshire (north riding), whitby"
17636,637,1910,"yorkshire (west riding), barkston",624,1,Liberal Party (Original),63,-990,-990,10871,4372,0.4632337391376495,"yorkshire (west riding), barkston"
17637,637,1910,"yorkshire (west riding), barkston",624,1,Conservative,27,-990,-990,10871,5066,0.5367662906646729,"yorkshire (west riding), barkston"
17638,637,1910,"yorkshire (west riding), barnsley",625,1,Conservative,27,-992,-992,-992,-992,-992.0,"yorkshire (west riding), barnsley"
17639,637,1910,"yorkshire (west riding), colne va",626,1,Conservative,27,-990,-990,12489,4847,0.4849909842014313,"yorkshire (west riding), colne va"
17640,637,1910,"yorkshire (west riding), colne va",626,1,Liberal Party (Original),63,-990,-990,12489,5147,0.5150089859962463,"yorkshire (west riding), colne va"
17641,637,1910,"yorkshire (west riding), doncaste",627,1,Conservative,27,-990,-990,21511,6696,0.4201807081699371,"yorkshire (west riding), doncaste"
17642,637,1910,"yorkshire (west riding), doncaste",627,1,Liberal Party (Original),63,-990,-990,21511,9240,0.5798192620277405,"yorkshire (west riding), doncaste"
17643,637,1910,"yorkshire (west riding), elland",628,1,Conservative,27,-990,-990,13956,4549,0.4075434505939484,"yorkshire (west riding), elland"
17644,637,1910,"yorkshire (west riding), elland",628,1,Liberal Party (Original),63,-990,-990,13956,6613,0.5924565196037292,"yorkshire (west riding), elland"
17645,637,1910,"Inverness-shire and Ross and Cromarty, Western Isles",629,1,Labour Party,56,-990,-990,19935,8708,0.5986937284469604,"Inverness-shire and Ross and Cromarty, Western Isles"
17646,637,1910,"Inverness-shire and Ross and Cromarty, Western Isles",629,1,Conservative,27,-990,-990,19935,5837,0.4013063013553619,"Inverness-shire and Ross and Cromarty, Western Isles"
17647,637,1910,"Stirlingshire and Clackmannanshire, West Stirlingshire",630,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"Stirlingshire and Clackmannanshire, West Stirlingshire"
17648,637,1910,"yorkshire (west riding), keighley",631,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"yorkshire (west riding), keighley"
17649,637,1910,"yorkshire (west riding), morley",632,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"yorkshire (west riding), morley"
17650,637,1910,"yorkshire (west riding), normanto",633,1,Labour Party,56,-992,-992,-992,-992,-992.0,"yorkshire (west riding), normanto"
17651,637,1910,"yorkshire (west riding), osgoldcr",634,1,Conservative,27,-990,-990,18286,4347,0.3378935158252716,"yorkshire (west riding), osgoldcr"
17652,637,1910,"yorkshire (west riding), osgoldcr",634,1,Liberal Party (Original),63,-990,-990,18286,8518,0.6621065139770508,"yorkshire (west riding), osgoldcr"
17653,637,1910,"yorkshire (west riding), otley",635,1,Conservative,27,-990,-990,13397,4892,0.442995548248291,"yorkshire (west riding), otley"
17654,637,1910,"yorkshire (west riding), otley",635,1,Liberal Party (Original),63,-990,-990,13397,6151,0.557004451751709,"yorkshire (west riding), otley"
17655,637,1910,"yorkshire (west riding), pudsey",636,1,Liberal Party (Original),63,-990,-990,15071,6518,0.5253909230232239,"yorkshire (west riding), pudsey"
17656,637,1910,"yorkshire (west riding), pudsey",636,1,Conservative,27,-990,-990,15071,5888,0.4746090471744537,"yorkshire (west riding), pudsey"
17657,637,1910,"yorkshire (west riding), ripon",637,1,Liberal Party (Original),63,-990,-990,12860,5020,0.4599596858024597,"yorkshire (west riding), ripon"
17658,637,1910,"yorkshire (west riding), ripon",637,1,Conservative,27,-990,-990,12860,5894,0.5400403141975403,"yorkshire (west riding), ripon"
17659,637,1910,"yorkshire (west riding), rotherha",638,1,Liberal Party (Original),63,-990,-990,20487,9385,0.6753742098808289,"yorkshire (west riding), rotherha"
17660,637,1910,"yorkshire (west riding), rotherha",638,1,Conservative,27,-990,-990,20487,4511,0.3246257901191711,"yorkshire (west riding), rotherha"
17661,637,1910,"yorkshire (west riding), shipley",639,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"yorkshire (west riding), shipley"
17662,637,1910,"yorkshire (west riding), skipton",640,1,Liberal Party (Original),63,-990,-990,13864,6151,0.5020814538002014,"yorkshire (west riding), skipton"
17663,637,1910,"yorkshire (west riding), skipton",640,1,Conservative,27,-990,-990,13864,6100,0.4979185461997986,"yorkshire (west riding), skipton"
17664,637,1910,"yorkshire (west riding), sowerby",641,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"yorkshire (west riding), sowerby"
17665,637,1910,"yorkshire (west riding), spen val",642,1,Liberal Party (Original),63,-990,-990,11631,5041,0.5258710384368896,"yorkshire (west riding), spen val"
17666,637,1910,"yorkshire (west riding), spen val",642,1,Conservative,27,-990,-990,11631,4545,0.474128931760788,"yorkshire (west riding), spen val"
17667,637,1910,"yorkshire, (east ridin), holderne",643,1,Liberal Party (Original),63,-990,-990,10850,4480,0.479606032371521,"yorkshire, (east ridin), holderne"
17668,637,1910,"yorkshire, (east ridin), holderne",643,1,Conservative,27,-990,-990,10850,4861,0.520393967628479,"yorkshire, (east ridin), holderne"
17669,638,1918,"aberdeen, north",1,1,Liberals (Coalition),67,-990,-990,33072,5918,0.4912834167480469,"aberdeen, north"
17670,638,1918,"aberdeen, north",1,1,Independent Labour,6113,-990,-990,33072,6128,0.5087165832519531,"aberdeen, north"
17671,638,1918,"aberdeen, south",2,1,Independents,6114,-990,-990,38800,2868,0.1684284657239914,"aberdeen, south"
17672,638,1918,"aberdeen, south",2,1,Conservatives (Coalition),28,-990,-990,38800,10625,0.6239722967147827,"aberdeen, south"
17673,638,1918,"aberdeen, south",2,1,Liberal Party (Original),63,-990,-990,38800,3535,0.2075992524623871,"aberdeen, south"
17674,638,1918,aberdeenshire and kincardineshire,3,1,Liberal Party (Original),63,-990,-990,26315,5908,0.4743857383728027,aberdeenshire and kincardineshire
17675,638,1918,aberdeenshire and kincardineshire,3,1,Conservatives (Coalition),28,-990,-990,26315,6546,0.5256142616271973,aberdeenshire and kincardineshire
17676,638,1918,aberdeenshire and kincardineshire,4,1,Independent Liberals,6121,-990,-990,25622,4343,0.4950416088104248,aberdeenshire and kincardineshire
17677,638,1918,aberdeenshire and kincardineshire,4,1,Liberals (Coalition),67,-990,-990,25622,4430,0.5049583911895752,aberdeenshire and kincardineshire
17678,638,1918,aberdeenshire and kincardineshire,5,1,Liberals (Coalition),67,-992,-992,-992,-992,-992.0,aberdeenshire and kincardineshire
17679,638,1918,accrington,6,1,Liberal Party (Original),63,-990,-990,42160,8378,0.286006897687912,lancashire
17680,638,1918,accrington,6,1,National Democratic And Labour Party,73,-990,-990,42160,738,0.02519373223185539,lancashire
17681,638,1918,accrington,6,1,Conservatives (Coalition),28,-990,-990,42160,13808,0.4713754057884216,lancashire
17682,638,1918,accrington,6,1,Labour Party,56,-990,-990,42160,6369,0.2174239605665207,lancashire
17683,638,1918,anglesey,7,1,Independent Labour,6136,-990,-990,25836,9038,0.503902792930603,anglesey
17684,638,1918,anglesey,7,1,Liberals (Coalition),67,-990,-990,25836,8898,0.4960972368717194,anglesey
17685,638,1918,antrim east,8,1,Sinn Fein,127,-990,-990,24798,861,0.05358809977769852,antrim east
17686,638,1918,antrim east,8,1,Unionists,145,-990,-990,24798,15206,0.9464119076728821,antrim east
17687,638,1918,antrim mid,9,1,Unionists,145,-990,-990,18032,10711,0.7932898998260498,antrim mid
17688,638,1918,antrim mid,9,1,Sinn Fein,127,-990,-990,18032,2791,0.2067101150751114,antrim mid
17689,638,1918,antrim north,10,1,Sinn Fein,127,-990,-990,19110,2673,0.2174231261014938,antrim north
17690,638,1918,antrim north,10,1,Unionists,145,-990,-990,19110,9621,0.782576858997345,antrim north
17691,638,1918,antrim south,11,1,Unionists,145,-990,-990,23235,13270,0.8512958884239197,antrim south
17692,638,1918,antrim south,11,1,Sinn Fein,127,-990,-990,23235,2318,0.1487041264772415,antrim south
17693,638,1918,argyll,12,1,Highland Land League,42,-990,-990,28293,2733,0.1858804374933243,argyll
17694,638,1918,argyll,12,1,Liberals (Coalition),67,-990,-990,28293,11970,0.8141195774078369,argyll
17695,638,1918,armagh mid,13,1,Sinn Fein,127,-990,-990,17339,5689,0.40290367603302,armagh mid
17696,638,1918,armagh mid,13,1,Unionists,145,-990,-990,17339,8431,0.59709632396698,armagh mid
17697,638,1918,armagh north,14,1,Unionists,145,-990,-990,19529,10239,0.7816627025604248,armagh north
17698,638,1918,armagh north,14,1,Sinn Fein,127,-990,-990,19529,2860,0.218337282538414,armagh north
17699,638,1918,armagh south,15,1,Nationalists,89,-990,-990,15905,4345,0.9821428656578064,armagh south
17700,638,1918,armagh south,15,1,Sinn Fein,127,-990,-990,15905,79,0.01785714365541935,armagh south
17701,638,1918,ashton-under-lyne,16,1,National Federation Of Discharged And Demobilised Sailors An,77,-990,-990,25715,7334,0.4168229699134827,lancashire
17702,638,1918,ashton-under-lyne,16,1,Conservatives (Coalition),28,-990,-990,25715,10261,0.5831770300865173,lancashire
17703,638,1918,ayr district of burghs,17,1,Labour Party,56,-990,-990,31379,4534,0.2324055582284927,ayr district of burghs
17704,638,1918,ayr district of burghs,17,1,Conservatives (Coalition),28,-990,-990,31379,9565,0.4902865290641785,ayr district of burghs
17705,638,1918,ayr district of burghs,17,1,Liberal Party (Original),63,-990,-990,31379,5410,0.2773078978061676,ayr district of burghs
17706,638,1918,"ayrshire and bute, bute and north",18,1,Labour Party,56,-990,-990,37158,5845,0.2845389842987061,"ayrshire and bute, bute and north"
17707,638,1918,"ayrshire and bute, bute and north",18,1,Conservatives (Coalition),28,-990,-990,37158,12638,0.6152273416519165,"ayrshire and bute, bute and north"
17708,638,1918,"ayrshire and bute, bute and north",18,1,Liberal Party (Original),63,-990,-990,37158,2059,0.1002336665987968,"ayrshire and bute, bute and north"
17709,638,1918,"ayrshire and bute, kilmarnock",19,1,Liberals (Coalition),67,-990,-990,32298,13568,0.6710187792778015,"ayrshire and bute, kilmarnock"
17710,638,1918,"ayrshire and bute, kilmarnock",19,1,Labour Party,56,-990,-990,32298,6652,0.3289812207221985,"ayrshire and bute, kilmarnock"
17711,638,1918,"ayrshire and bute, south ayrshire",20,1,Conservatives (Coalition),28,-990,-990,27691,5495,0.322571188211441,"ayrshire and bute, south ayrshire"
17712,638,1918,"ayrshire and bute, south ayrshire",20,1,Labour Party,56,-990,-990,27691,6358,0.3732315897941589,"ayrshire and bute, south ayrshire"
17713,638,1918,"ayrshire and bute, south ayrshire",20,1,Independent Conservatives,6122,-990,-990,27691,627,0.03680657595396042,"ayrshire and bute, south ayrshire"
17714,638,1918,"ayrshire and bute, south ayrshire",20,1,Liberal Party (Original),63,-990,-990,27691,4555,0.2673906683921814,"ayrshire and bute, south ayrshire"
17715,638,1918,banffshire,21,1,Liberals (Coalition),67,-992,-992,-992,-992,-992.0,banffshire
17716,638,1918,barnsley,22,1,Liberals (Coalition),67,-992,-992,-992,-992,-992.0,yorkshire
17717,638,1918,barrow-in-furness,23,1,Labour Party,56,-990,-990,37697,12309,0.4940000772476196,lancashire
17718,638,1918,barrow-in-furness,23,1,Conservative,27,-990,-990,37697,12608,0.5059999227523804,lancashire
17719,638,1918,bath,24,1,Labour Party,56,-990,-990,31512,5244,0.2515228688716888,somersetshire
17720,638,1918,bath,24,1,Conservatives (Coalition),28,-990,-990,31512,15605,0.7484771609306335,somersetshire
17721,638,1918,batley and morley,25,1,Liberals (Coalition),67,-990,-990,38211,13519,0.5287055373191833,batley and morley
17722,638,1918,batley and morley,25,1,Labour Party,56,-990,-990,38211,12051,0.471294492483139,batley and morley
17723,638,1918,"battersea, north",26,1,Liberals (Coalition),67,-990,-990,38552,11231,0.6659353971481323,"battersea, north"
17724,638,1918,"battersea, north",26,1,Labour Party,56,-990,-990,38552,5634,0.3340646326541901,"battersea, north"
17725,638,1918,"battersea, south",27,1,Conservatives (Coalition),28,-990,-990,43036,15670,0.6818082928657532,"battersea, south"
17726,638,1918,"battersea, south",27,1,Independents,6045,-990,-990,43036,1657,0.07209676504135132,"battersea, south"
17727,638,1918,"battersea, south",27,1,Liberal Party (Original),63,-990,-990,43036,2273,0.09889918565750122,"battersea, south"
17728,638,1918,"battersea, south",27,1,Labour Party,56,-990,-990,43036,3383,0.1471957564353943,"battersea, south"
17729,638,1918,"bedfordshire, bedford",28,1,Liberals (Coalition),67,-990,-990,33257,10933,0.7274602651596069,"bedfordshire, bedford"
17730,638,1918,"bedfordshire, bedford",28,1,Independents,6013,-990,-990,33257,4096,0.2725397646427155,"bedfordshire, bedford"
17731,638,1918,"bedfordshire, luton",29,1,Liberals (Coalition),67,-990,-990,37051,13501,0.6936039328575134,"bedfordshire, luton"
17732,638,1918,"bedfordshire, luton",29,1,Labour Party,56,-990,-990,37051,5964,0.306396096944809,"bedfordshire, luton"
17733,638,1918,"bedfordshire, mid",30,1,Liberal Party (Original),63,-990,-990,29961,7352,0.4476103484630585,"bedfordshire, mid"
17734,638,1918,"bedfordshire, mid",30,1,Conservatives (Coalition),28,-990,-990,29961,9073,0.5523896217346191,"bedfordshire, mid"
17735,638,1918,belfast (cromac),31,1,Unionists,145,-990,-990,21673,11459,0.765771210193634,belfast (cromac)
17736,638,1918,belfast (cromac),31,1,Labour Party,56,-990,-990,21673,2508,0.1676022410392761,belfast (cromac)
17737,638,1918,belfast (cromac),31,1,Sinn Fein,127,-990,-990,21673,997,0.06662657111883163,belfast (cromac)
17738,638,1918,belfast (duncairn),32,1,Unionists,145,-990,-990,19085,11637,0.8105453848838806,belfast (duncairn)
17739,638,1918,belfast (duncairn),32,1,Nationalists,89,-990,-990,19085,2449,0.170578807592392,belfast (duncairn)
17740,638,1918,belfast (duncairn),32,1,Sinn Fein,127,-990,-990,19085,271,0.01887580938637257,belfast (duncairn)
17741,638,1918,belfast (falls),33,1,Sinn Fein,127,-990,-990,15756,3245,0.2765703499317169,belfast (falls)
17742,638,1918,belfast (falls),33,1,Nationalists,89,-990,-990,15756,8488,0.7234296202659607,belfast (falls)
17743,638,1918,belfast (ormeau),34,1,Unionists,145,-990,-990,16343,7460,0.5906103849411011,belfast (ormeau)
17744,638,1918,belfast (ormeau),34,1,Independent Unionists,6001,-990,-990,16343,4833,0.3826300501823425,belfast (ormeau)
17745,638,1918,belfast (ormeau),34,1,Sinn Fein,127,-990,-990,16343,338,0.02675955928862095,belfast (ormeau)
17746,638,1918,belfast (pottinger),35,1,Sinn Fein,127,-990,-990,17084,393,0.03237498924136162,belfast (pottinger)
17747,638,1918,belfast (pottinger),35,1,Unionists,145,-990,-990,17084,8574,0.7063184976577759,belfast (pottinger)
17748,638,1918,belfast (pottinger),35,1,Independent Labour,6002,-990,-990,17084,659,0.05428783223032951,belfast (pottinger)
17749,638,1918,belfast (pottinger),35,1,Labour Party,56,-990,-990,17084,2513,0.2070187032222748,belfast (pottinger)
17750,638,1918,belfast (shankill),36,1,Labour Party,56,-990,-990,22971,3674,0.2289381921291351,belfast (shankill)
17751,638,1918,belfast (shankill),36,1,Sinn Fein,127,-990,-990,22971,534,0.03327517583966255,belfast (shankill)
17752,638,1918,belfast (shankill),36,1,Labour Unionists,58,-990,-990,22971,11840,0.7377866506576538,belfast (shankill)
17753,638,1918,belfast (st. anne's),37,1,Sinn Fein,127,-990,-990,18693,1341,0.1094872653484344,belfast (st. anne's)
17754,638,1918,belfast (st. anne's),37,1,Labour Unionists,58,-990,-990,18693,9155,0.7474689483642578,belfast (st. anne's)
17755,638,1918,belfast (st. anne's),37,1,Independent Unionists,6003,-990,-990,18693,1752,0.1430437564849854,belfast (st. anne's)
17756,638,1918,belfast (victoria),38,1,Sinn Fein,127,-990,-990,19494,539,0.04047458246350288,belfast (victoria)
17757,638,1918,belfast (victoria),38,1,Labour Unionists,58,-990,-990,19494,9309,0.6990312933921814,belfast (victoria)
17758,638,1918,belfast (victoria),38,1,Labour Party,56,-990,-990,19494,3469,0.2604941129684448,belfast (victoria)
17759,638,1918,belfast (woodvale),39,1,Sinn Fein,127,-990,-990,19802,1247,0.0925142839550972,belfast (woodvale)
17760,638,1918,belfast (woodvale),39,1,Unionists,145,-990,-990,19802,12232,0.9074857234954834,belfast (woodvale)
17761,638,1918,"berkshire, abingdon",40,1,Conservatives (Coalition),28,-992,-992,-992,-992,-992.0,"berkshire, abingdon"
17762,638,1918,"berkshire, newbury",41,1,Conservatives (Coalition),28,-992,-992,-992,-992,-992.0,"berkshire, newbury"
17763,638,1918,"berkshire, windsor",42,1,Independent Labour,6014,-990,-990,33377,4448,0.306315004825592,"berkshire, windsor"
17764,638,1918,"berkshire, windsor",42,1,Conservatives (Coalition),28,-990,-990,33377,10073,0.693684995174408,"berkshire, windsor"
17765,638,1918,"bermondsey, rotherhithe",43,1,Liberal Party (Original),63,-990,-990,25008,3889,0.3448306322097778,"bermondsey, rotherhithe"
17766,638,1918,"bermondsey, rotherhithe",43,1,Labour Party,56,-990,-990,25008,1750,0.155169352889061,"bermondsey, rotherhithe"
17767,638,1918,"bermondsey, rotherhithe",43,1,Conservatives (Coalition),28,-990,-990,25008,5639,0.5,"bermondsey, rotherhithe"
17768,638,1918,"bermondsey, west",44,1,Liberal Party (Original),63,-990,-990,23100,4260,0.4054054021835327,"bermondsey, west"
17769,638,1918,"bermondsey, west",44,1,Independents,6046,-990,-990,23100,1294,0.123144268989563,"bermondsey, west"
17770,638,1918,"bermondsey, west",44,1,Liberals (Coalition),67,-990,-990,23100,2998,0.2853064239025116,"bermondsey, west"
17771,638,1918,"bermondsey, west",44,1,Labour Party,56,-990,-990,23100,1956,0.1861438900232315,"bermondsey, west"
17772,638,1918,berwickshire and haddingtonshire,45,1,Labour Party,56,-990,-990,32763,4783,0.300364226102829,berwickshire and haddingtonshire
17773,638,1918,berwickshire and haddingtonshire,45,1,Liberals (Coalition),67,-990,-990,32763,8584,0.5390605330467224,berwickshire and haddingtonshire
17774,638,1918,berwickshire and haddingtonshire,45,1,Liberal Party (Original),63,-990,-990,32763,2557,0.1605752259492874,berwickshire and haddingtonshire
17775,638,1918,"bethnal green, north-east",46,1,National Party,83,-990,-990,25253,2312,0.2931406199932098,"bethnal green, north-east"
17776,638,1918,"bethnal green, north-east",46,1,Independents,6047,-990,-990,25253,1127,0.142893373966217,"bethnal green, north-east"
17777,638,1918,"bethnal green, north-east",46,1,Liberals (Coalition),67,-990,-990,25253,4448,0.5639660358428955,"bethnal green, north-east"
17778,638,1918,"bethnal green, south-west",47,1,Conservatives (Coalition),28,-990,-990,19510,4240,0.5224248170852661,"bethnal green, south-west"
17779,638,1918,"bethnal green, south-west",47,1,Liberal Party (Original),63,-990,-990,19510,1935,0.2384179383516312,"bethnal green, south-west"
17780,638,1918,"bethnal green, south-west",47,1,Independents,6048,-990,-990,19510,1941,0.2391572147607803,"bethnal green, south-west"
17781,638,1918,"birkenhead, east",48,1,Conservatives (Coalition),28,-990,-990,33297,13012,0.6442221999168396,"birkenhead, east"
